Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score,PE,PE_ZScore,composite_z_score
consumer-cyclical,ARMK,-0.8254708977139025,0.8486281755739019,-0.2970407530443077,0.0504652370481507,0.2408337210733017,42.834587,0.1283934545659102,0.07624875713073788
consumer-cyclical,HAS,-0.3230881926264216,0.5801853112771833,0.7351135682750211,-0.0565025939298686,0.3228300701008422,16.715303,-0.3063601096752535,0.22704008221745123
consumer-cyclical,MAT,0.0369054833410574,0.1379223346117091,-0.2608080061922397,-1.02001564077605,-0.3276742988509787,9.673078,-0.4235774276897224,-0.49757195610783694
consumer-cyclical,MCD,-0.847490518259435,-0.5786402888028296,0.8381445254220528,6.190822742427539e-15,-0.0488867121573411,22.129192,-0.2162463248120839,0.011901908184107812
consumer-cyclical,AN,-0.4820986655570452,0.3644708565644088,-0.2002205501582278,-0.5991927902640503,-0.6775253880351514,9.842446,-0.4207583097664135,-0.5577079722331972
consumer-cyclical,HLT,-0.9761967011864586,-0.5086093400558253,0.945340489998196,1.4198901248907445,-0.4260699176840273,47.40976,0.2045468731959897,0.26567538178341715
consumer-cyclical,HD,-0.4395250329190156,-0.3454712653439878,0.450851520746071,6.190822742427539e-15,-0.3003421825084652,23.694504,-0.1901918215129328,-0.12892400622823927
consumer-cyclical,MGM,-0.0231626626164603,1.575258349601065,-0.2911711891715736,6.190822742427539e-15,-0.5080662667115677,27.68323,-0.1237997701350543,-0.24347086556671013
healthcare,ILMN,-0.0271598008900374,0.6890560594935043,0.3173310879353826,0.3269095396031479,-0.1639399617381078,38.33645,-0.1803342778393475,0.14122050024335148
healthcare,QGEN,-0.0072808719675063,-0.3648265011617401,0.2337179085620577,-0.7434378771704998,-0.3704835312804143,21.12245,-0.2275996475871439,-0.10517279641243689
healthcare,INCY,-0.5210536527757395,0.5244903969702978,0.5030160563219546,0.1215625771216882,0.605163066952323,15.225477,-0.2437912712212657,0.17207358689903554
healthcare,VEEV,0.3151201962297764,-0.0057435126061574,0.231090352503476,0.3804998995219045,0.0235798579779336,35.688267,-0.1876055308110467,0.20426272422385336
healthcare,DXCM,0.0126816605570494,0.1161638965771069,0.377204179697684,0.3390919712620351,-0.0633858555135638,32.984188,-0.195030260319717,0.14177007802754407
healthcare,DGX,-0.8701402310641334,0.436147017539976,0.1081465176755678,0.1711241295783768,-0.1421985333652334,24.867662,-0.2173162253747654,-0.21869468726794122
healthcare,VRTX,-0.3954449653212799,-0.0219605036406074,0.460416524843346,1.4562652191146424,-0.2074228184838565,28.568861,-0.2071536519319181,0.08625148316620473
